"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Lyngby-Taarbæk";11.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Rødovre";0.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Vallensbæk";6.4
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Allerød";634.1
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Egedal";1048.4
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Fredensborg";629.3
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Frederikssund";2633.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Furesø";130.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Gribskov";2129.8
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Halsnæs";910.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Helsingør";370.1
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Hillerød";1229.9
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Hørsholm";116.6
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Rudersdal";55.9
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Bornholm";8111.2
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Christiansø";0.0
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Region Sjælland";5072.7
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Greve";379.8
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Køge";1978.5
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Lejre";4370.6
"Kvadratmeter (m2) pr. indbygger";"Korn, rodfrugter og andre midlertidige afgrøder";"Roskilde";1082.4
